Sample,X,Y,Z
704,-0.184,0.012,0.926
705,0.035,-0.008,0.988
706,0.117,0.074,0.855
707,0.027,-0.020,0.902
708,-0.066,0.004,1.051
709,-0.164,-0.094,1.004
710,-0.230,-0.105,0.953
711,-0.230,-0.105,0.953
712,-0.062,0.012,0.941
713,0.016,-0.012,0.910
714,0.082,0.125,0.824
715,0.051,0.012,1.070
716,-0.016,0.098,0.910
717,-0.098,-0.102,1.070
718,-0.039,-0.031,1.125
719,-0.027,-0.020,1.082
720,0.004,0.074,0.887
721,-0.059,-0.059,1.027
722,-0.105,-0.008,0.957
723,-0.074,-0.195,1.109
724,0.121,-0.023,1.074
725,0.191,0.031,0.973
726,0.094,-0.008,0.875
727,0.016,-0.020,1.000
728,-0.066,0.012,0.902
729,-0.008,-0.023,1.016
730,-0.035,0.043,0.992
731,-0.156,0.145,0.895
732,-0.117,0.004,0.922
733,0.031,0.035,0.973
734,-0.020,0.059,0.914
735,0.035,0.094,0.918
736,0.105,-0.090,1.113
737,-0.117,0.020,0.941
738,-0.219,-0.059,1.000
739,-0.047,-0.004,0.977
740,0.004,-0.039,0.996
741,0.074,0.027,0.984
742,0.188,0.020,1.098
743,0.020,0.008,0.949
744,-0.109,-0.059,1.039
745,-0.094,0.004,1.039
746,-0.094,0.004,1.039
747,-0.074,0.074,0.922
748,0.027,0.035,0.996
749,0.109,0.082,1.078
750,-0.051,0.047,0.980
751,-0.129,0.035,1.008
752,-0.062,-0.035,1.074
753,-0.062,0.020,0.902
754,0.012,-0.070,1.008
755,0.141,-0.027,1.055
756,0.012,-0.020,0.902
757,-0.121,-0.023,0.895
758,-0.098,-0.164,1.125
759,-0.102,-0.023,0.883
760,-0.082,-0.031,0.848
761,0.074,-0.023,1.055
762,0.031,-0.047,1.051
763,-0.023,0.039,0.844
764,0.195,0.117,0.949
765,0.242,0.051,0.934
766,0.031,0.031,0.941
767,-0.066,-0.043,1.078
768,-0.105,0.023,0.945
769,-0.184,-0.016,0.824
770,-0.184,-0.016,0.824
771,-0.059,-0.027,1.035
772,-0.035,-0.121,1.105
773,-0.152,0.082,0.844
774,-0.145,-0.125,1.086
775,-0.098,-0.031,1.020
776,0.047,0.043,0.977
777,0.391,0.113,1.023
778,0.484,0.109,1.129
779,0.105,0.078,0.961
780,-0.090,0.027,1.113
781,-0.145,-0.020,0.973
782,-0.348,0.027,0.926
783,-0.223,0.051,1.000
784,-0.109,0.066,0.941
785,-0.137,-0.055,1.051
786,-0.035,0.117,0.996
787,0.102,-0.004,1.008
788,0.160,0.043,0.926
789,0.199,-0.027,1.117
790,0.082,0.004,1.000
791,-0.141,-0.082,0.914
792,-0.180,-0.051,0.926
793,-0.129,-0.109,1.012
794,-0.027,-0.020,0.914
795,0.082,0.047,0.980
796,0.086,-0.023,0.984
797,-0.039,0.031,0.875
798,-0.074,-0.078,1.023
799,0.047,0.055,1.000
800,0.098,0.086,0.930
801,0.090,0.141,0.797
802,0.023,-0.094,1.160
803,-0.039,-0.062,1.035
804,-0.098,-0.109,1.055
805,-0.070,-0.004,0.949
806,-0.109,-0.121,1.086
807,-0.047,0.059,0.863
808,-0.027,0.066,0.895
809,0.031,0.055,0.898
810,0.129,-0.023,1.102
811,0.234,0.074,1.000
812,0.215,0.125,0.934
813,0.066,-0.086,0.977
814,-0.254,0.031,0.965
815,-0.406,-0.031,0.906
816,-0.219,-0.016,0.934
817,-0.090,-0.008,1.035
818,-0.074,0.055,1.027
819,0.102,-0.027,1.109
820,0.180,0.035,1.023
821,0.129,0.023,0.992
822,0.168,0.000,1.008
823,0.066,-0.094,1.086
824,-0.082,-0.016,0.934
825,-0.129,-0.004,0.988
826,-0.172,-0.012,0.938
