Sample,X,Y,Z
793,-0.039,-0.031,1.082
794,0.098,-0.008,1.008
795,0.035,0.035,0.863
796,0.012,-0.031,0.977
797,-0.082,-0.082,0.945
798,-0.055,-0.035,0.828
799,-0.051,0.020,0.945
800,-0.078,-0.055,0.969
801,0.051,0.020,0.918
802,0.078,0.051,0.984
803,-0.062,-0.047,1.012
804,-0.066,-0.035,1.062
805,0.023,-0.004,0.914
806,0.160,0.016,1.020
807,0.285,0.082,1.047
808,0.188,0.047,0.973
809,0.016,-0.004,1.035
810,-0.125,-0.059,1.117
811,-0.066,-0.008,1.012
812,-0.027,0.090,1.027
813,0.008,-0.016,1.047
814,0.000,-0.031,1.059
815,-0.012,0.055,0.957
816,-0.148,0.004,0.910
817,-0.145,-0.082,1.008
818,-0.020,0.035,0.887
819,-0.020,-0.062,0.770
820,-0.035,-0.027,1.008
821,-0.184,-0.023,0.855
822,-0.250,-0.094,0.941
823,0.090,-0.008,1.031
824,0.207,0.055,0.957
825,0.082,0.051,1.031
826,0.004,-0.043,1.066
827,-0.203,-0.082,1.020
828,-0.094,0.020,1.031
829,-0.051,0.039,0.941
830,-0.070,-0.047,1.008
831,0.145,0.062,1.035
832,0.203,0.035,0.992
833,0.086,0.008,1.070
834,0.062,0.016,1.047
835,-0.090,-0.012,0.953
836,-0.055,-0.004,1.000
837,0.059,-0.012,0.980
838,-0.023,-0.039,0.891
839,-0.016,-0.059,0.938
840,0.043,-0.105,0.934
841,0.023,0.008,0.879
842,-0.012,0.039,0.906
843,-0.199,-0.098,0.953
844,-0.160,-0.008,0.977
845,0.066,0.027,1.008
846,0.066,-0.004,1.070
847,0.055,-0.023,1.109
848,0.023,0.031,0.973
849,0.027,-0.023,0.961
850,-0.047,0.000,0.996
851,-0.055,0.020,0.973
852,-0.012,0.020,0.973
853,-0.090,-0.035,1.043
854,0.008,0.004,1.035
855,-0.016,0.023,0.961
856,-0.086,0.004,0.957
857,-0.047,0.000,1.047
858,-0.066,-0.012,0.914
859,-0.051,0.008,0.957
860,0.070,-0.039,1.035
861,-0.023,0.000,0.906
862,0.055,-0.043,0.953
863,0.078,-0.035,1.000
864,-0.105,-0.094,0.879
865,-0.082,-0.031,0.891
866,-0.047,-0.031,0.969
867,-0.082,-0.016,0.914
868,0.020,0.012,0.980
869,-0.039,0.023,1.008
870,-0.051,-0.020,1.039
871,0.027,0.039,1.082
872,0.008,0.020,0.969
873,0.070,0.004,1.027
874,0.113,0.090,1.062
875,0.055,0.008,0.930
876,-0.023,0.039,1.047
877,-0.086,-0.023,1.109
878,-0.141,-0.051,0.984
879,-0.023,-0.035,1.023
880,-0.062,-0.016,0.902
881,-0.090,-0.047,0.934
882,0.023,-0.008,0.895
883,-0.059,-0.031,0.910
884,0.031,0.023,0.973
885,0.062,-0.027,0.980
886,-0.070,-0.102,0.996
887,0.012,0.016,1.023
888,-0.031,-0.059,0.887
889,-0.031,-0.012,0.945
890,0.020,0.016,0.965
891,0.078,-0.012,0.930
892,0.105,0.008,1.059
893,-0.031,-0.102,1.047
894,-0.066,-0.043,1.051
895,-0.066,0.062,1.031
896,-0.051,0.027,0.953
897,-0.066,-0.004,0.992
898,-0.027,0.016,1.008
899,0.027,-0.055,0.980
900,0.113,0.051,1.051
901,0.137,0.062,0.938
902,0.051,-0.043,0.957
903,-0.152,-0.082,1.043
904,-0.184,-0.023,0.969
905,-0.039,-0.012,0.887
906,-0.055,-0.047,0.934
907,0.039,-0.062,0.980
908,0.070,-0.035,0.805
909,-0.039,-0.023,0.969
910,-0.129,-0.070,1.035
911,-0.289,-0.020,0.957
912,-0.129,0.023,1.090
913,0.109,0.020,1.047
914,0.141,0.078,1.051
915,0.137,0.031,1.117
916,0.016,-0.031,0.988
917,0.016,0.020,0.988
918,0.000,0.020,0.918
919,-0.152,-0.047,0.922
920,-0.168,-0.031,0.953
