Sample,X,Y,Z
834,0.016,-0.051,1.039
835,-0.398,-0.117,1.016
836,-0.555,-0.184,1.070
837,-0.488,-0.004,1.082
838,0.012,0.160,1.012
839,0.211,0.102,1.059
840,-0.020,-0.012,1.035
841,-0.238,-0.152,1.004
842,-0.195,-0.070,0.977
843,0.031,0.035,0.902
844,0.246,0.090,0.973
845,0.141,-0.016,1.055
846,-0.113,-0.027,1.004
847,-0.340,-0.109,1.098
848,-0.262,0.027,0.934
849,0.105,0.047,0.887
850,0.332,0.129,0.980
851,0.152,-0.094,0.949
852,0.008,-0.191,1.043
853,0.062,0.004,1.074
854,-0.020,0.164,0.891
855,-0.035,-0.004,1.012
856,0.000,-0.043,0.988
857,-0.262,-0.109,1.074
858,-0.168,-0.121,1.070
859,0.125,0.070,0.934
860,0.094,0.102,0.969
861,0.031,0.000,0.840
862,-0.137,-0.152,0.980
863,-0.176,-0.098,1.062
864,-0.180,-0.094,1.000
865,-0.098,0.086,0.992
866,0.094,0.168,0.957
867,0.027,0.055,0.945
868,-0.176,-0.113,1.094
869,-0.184,-0.027,1.086
870,-0.023,-0.004,0.984
871,-0.031,-0.066,0.984
872,0.027,0.039,0.934
873,0.020,0.039,0.891
874,-0.051,-0.094,0.996
875,0.000,-0.129,1.094
876,0.066,0.090,1.008
877,0.094,0.125,1.027
878,-0.023,0.016,0.953
879,-0.059,-0.062,1.094
880,0.184,0.039,1.043
881,0.211,-0.004,0.992
882,0.027,0.004,1.043
883,-0.113,-0.031,0.926
884,-0.324,-0.117,0.953
885,-0.250,-0.059,0.977
886,0.184,0.078,0.953
887,0.332,0.043,1.078
888,0.191,-0.074,0.957
889,-0.176,0.000,0.906
890,-0.164,-0.027,0.926
891,-0.059,-0.027,0.992
892,0.133,0.059,1.039
893,0.031,0.117,0.953
894,-0.352,-0.148,1.023
895,-0.289,-0.160,1.027
896,-0.281,-0.023,0.906
897,0.062,0.086,0.996
898,0.527,0.062,0.984
899,0.180,-0.047,1.109
900,-0.207,0.012,1.098
901,-0.508,-0.086,0.836
902,-0.391,-0.102,1.031
903,0.059,0.062,1.027
904,0.457,0.133,0.945
905,0.332,0.008,1.047
906,-0.039,0.008,1.039
907,-0.055,-0.082,1.031
908,-0.094,-0.090,0.984
909,0.195,0.070,1.004
910,0.516,0.152,1.043
911,0.219,-0.027,1.070
912,-0.336,-0.109,0.996
913,-0.574,-0.160,0.980
914,-0.102,0.012,0.914
915,0.258,-0.020,0.949
916,0.449,0.074,1.004
917,0.164,0.039,0.961
918,-0.355,-0.219,0.977
