Sample,X,Y,Z
851,-0.242,-0.105,0.859
852,0.117,-0.047,0.930
853,0.234,-0.031,0.852
854,0.203,0.004,1.020
855,-0.070,-0.066,0.969
856,-0.461,-0.098,0.949
857,-0.266,-0.008,1.004
858,0.223,0.004,0.961
859,0.238,0.105,1.164
860,0.203,0.105,1.020
861,-0.113,0.012,0.941
862,-0.758,-0.141,1.078
863,-0.574,-0.109,0.965
864,0.047,0.074,0.988
865,0.195,0.023,1.211
866,0.195,0.023,1.211
867,0.320,0.012,1.020
868,0.066,0.031,1.035
869,-0.121,-0.055,0.957
870,0.020,-0.008,0.848
871,0.168,0.062,1.023
872,0.039,0.047,0.984
873,-0.066,-0.059,1.004
874,-0.328,-0.176,0.988
875,-0.141,-0.008,0.859
876,0.203,0.078,0.898
877,0.305,-0.020,1.012
878,0.250,-0.004,0.961
879,-0.062,-0.059,1.051
880,-0.227,-0.012,1.062
881,-0.172,-0.012,1.008
882,0.016,0.055,1.090
883,0.164,0.055,1.070
884,0.117,0.043,1.047
885,-0.035,0.020,0.984
886,-0.223,-0.121,0.980
887,-0.145,-0.086,1.008
888,-0.020,0.027,0.938
889,0.066,-0.020,1.047
890,0.172,0.078,1.023
891,-0.125,-0.047,0.949
892,-0.168,-0.039,0.918
893,-0.070,-0.055,0.820
894,-0.043,-0.070,0.969
895,-0.008,0.008,0.945
896,-0.145,-0.039,0.898
897,-0.152,-0.117,1.062
898,-0.164,-0.082,0.973
899,0.059,0.117,0.926
900,0.227,0.070,1.102
901,0.160,0.031,1.125
902,0.016,-0.020,1.090
903,-0.137,-0.039,1.078
904,0.008,0.059,1.039
905,0.137,-0.027,1.043
906,0.199,0.039,0.992
907,0.121,0.035,1.074
908,-0.074,-0.055,1.004
909,-0.086,-0.141,1.012
910,0.027,0.043,0.914
911,0.184,0.016,0.949
912,0.273,0.031,0.891
913,0.152,0.059,0.949
914,0.152,0.059,0.949
915,0.023,-0.023,0.934
916,-0.457,-0.234,0.898
917,-0.180,0.000,0.941
918,0.070,0.145,0.922
919,-0.062,-0.059,1.016
