Sample,X,Y,Z
543,0.008,-0.242,0.887
544,-0.180,-0.117,0.922
545,-0.344,-0.289,0.957
546,-0.281,-0.172,0.707
547,0.039,0.215,0.777
548,0.297,0.312,0.941
549,0.230,-0.027,1.199
550,-0.012,-0.102,1.395
551,-0.191,0.137,1.262
552,-0.219,0.305,0.945
553,-0.070,0.293,1.141
554,-0.195,0.289,1.160
555,-0.020,0.109,1.215
556,0.066,-0.230,1.344
557,0.051,0.289,0.938
558,0.527,0.238,1.055
559,0.699,0.223,0.883
560,0.430,0.004,1.070
561,0.109,0.035,1.094
562,-0.227,-0.156,0.969
563,-0.434,-0.227,0.934
564,-0.344,-0.164,0.844
565,-0.273,0.016,0.566
566,-0.199,-0.219,0.887
567,-0.195,-0.504,0.859
568,-0.160,-0.359,0.773
569,0.262,0.004,0.715
570,0.383,0.105,0.746
571,0.195,-0.031,0.953
572,-0.098,-0.141,1.207
573,-0.410,0.086,1.156
574,-0.344,0.160,1.133
575,-0.383,-0.047,1.352
576,-0.285,0.148,1.281
577,0.055,0.172,0.949
578,0.125,-0.027,1.176
579,0.211,0.156,1.016
580,0.328,0.027,1.008
581,0.504,0.137,1.023
582,0.113,0.301,0.812
583,0.012,0.207,1.016
584,0.047,-0.102,1.211
585,-0.227,-0.133,1.059
586,-0.238,-0.023,1.031
587,-0.121,0.082,0.727
588,0.152,-0.004,0.887
589,-0.016,-0.082,0.805
590,-0.172,0.031,0.789
591,0.043,-0.203,1.016
592,-0.133,-0.266,0.988
593,-0.027,-0.258,1.027
594,0.223,0.102,0.875
595,-0.039,0.016,0.883
596,-0.273,-0.164,1.016
597,-0.246,-0.289,1.230
598,-0.176,0.039,0.988
599,-0.199,-0.027,1.176
600,-0.039,0.070,1.008
601,-0.043,-0.047,1.086
602,0.137,0.262,0.930
603,0.367,-0.152,1.148
604,0.383,0.164,0.836
605,0.301,0.184,1.027
606,0.098,0.316,0.887
607,-0.605,-0.113,1.016
608,-0.781,-0.035,0.918
609,-0.375,-0.121,1.066
610,-0.074,-0.035,1.016
611,0.367,0.355,0.824
612,0.566,0.242,0.883
613,0.496,0.070,1.012
614,0.012,-0.160,1.281
615,0.113,0.145,1.195
616,0.105,0.051,1.117
617,-0.277,0.055,1.121
618,-0.492,-0.176,1.109
619,-0.617,-0.035,0.875
620,-0.414,-0.227,0.910
621,-0.078,-0.219,0.934
622,0.492,-0.031,0.891
623,0.555,0.176,0.609
624,0.344,-0.062,0.898
625,0.035,-0.137,0.863
626,-0.031,-0.098,1.055
627,0.023,0.312,0.844
628,-0.305,-0.102,1.230
629,-0.488,0.004,1.023
630,-0.617,0.113,1.004
631,-0.180,0.227,0.988
632,-0.062,-0.090,1.059
633,0.355,0.055,0.977
634,0.500,-0.016,1.141
635,0.500,0.164,0.910
636,0.293,0.320,0.883
637,-0.242,-0.062,1.305
638,-0.133,-0.012,1.223
639,-0.273,-0.016,1.262
640,-0.246,0.156,1.195
641,-0.020,-0.043,1.109
642,0.039,0.031,0.887
643,-0.098,0.000,0.883
644,-0.062,-0.172,0.664
645,0.137,-0.270,0.840
646,0.176,-0.109,0.777
647,0.219,-0.027,0.719
648,0.184,0.078,0.789
649,-0.297,-0.238,0.961
650,-0.523,-0.199,0.973
651,-0.633,-0.078,1.020
652,-0.359,0.152,0.992
653,0.207,0.094,1.031
654,0.270,-0.113,1.270
655,0.328,0.219,1.109
656,0.207,0.230,0.902
657,0.051,0.078,1.066
658,-0.246,-0.074,1.160
659,-0.062,0.156,1.102
660,-0.102,0.117,1.129
661,-0.262,0.016,1.023
662,0.203,-0.227,1.336
663,0.223,0.309,0.770
664,0.016,0.137,0.887
665,0.172,0.000,1.027
666,0.281,-0.168,1.090
667,0.441,0.125,1.098
668,0.133,0.016,0.859
669,-0.359,-0.039,0.820
670,-0.465,-0.207,0.949
671,-0.457,-0.043,0.660
672,-0.406,-0.047,1.020
673,0.043,0.043,0.770
674,0.051,-0.359,0.996
675,-0.137,-0.258,1.023
676,0.090,0.020,0.707
677,0.168,0.234,0.797
678,0.406,0.152,1.047
679,0.516,0.066,1.242
680,0.047,0.004,1.480
681,-0.395,0.270,1.047
682,-0.777,0.004,1.203
683,-0.957,0.168,1.016
684,-0.453,-0.129,1.062
685,0.328,0.164,0.930
686,0.715,-0.043,1.129
687,0.832,0.090,0.898
688,0.516,0.004,0.879
689,0.273,0.188,0.891
690,0.215,0.121,0.969
691,-0.262,-0.246,1.238
692,-0.523,-0.027,1.105
693,-0.703,-0.047,1.035
694,-0.629,-0.066,0.789
695,-0.207,-0.250,0.945
696,0.422,-0.004,0.891
697,0.879,0.043,0.793
698,0.707,-0.031,0.766
699,0.125,-0.355,1.098
700,-0.301,-0.039,0.781
701,-0.660,0.039,0.855
702,-0.734,-0.082,1.117
703,-0.367,-0.176,1.145
704,-0.047,0.086,1.289
705,-0.191,0.129,1.047
706,-0.129,-0.023,1.004
707,0.348,0.035,1.078
708,0.527,0.223,0.820
709,0.504,0.074,0.926
710,0.348,0.012,1.086
711,-0.258,-0.027,1.074
712,-0.535,0.031,0.977
713,-0.473,-0.051,1.043
714,-0.273,0.129,0.852
715,0.281,0.035,1.129
716,0.484,-0.113,1.062
717,0.328,-0.211,1.148
718,0.359,0.367,0.730
719,0.078,0.039,0.941
720,-0.059,-0.199,1.047
721,-0.008,-0.133,1.160
722,0.016,0.180,1.043
723,-0.273,-0.086,1.070
